text,label
"The phone I got was broken. It wouldn't turn on, and when I took it to a windows store they said it was broken. It would be nice if I was given a new one",1
"Amazing Photos just as expected. The Seller - Breed, shipped the item quickly and I received it the day after ordering with the 1 day shipping option which is great since my other phone died. Love the 1020, wish I could find the wireless charging cover somewhere as it seems unavailable, but otherwise I'm very happy with the phone.",1
I couldn't even send this phone back when I first got it the headphones didn't work the charger was broken in the piece that goes in the phone I had to get a new cord meanwhile I was fighting to get my minutes on it after I plugged the new court in all of a sudden the phone shut off it wouldn't go anywhere past the open page the welcome page whatever you want to call it,1
"The phone's antenna was broken, so it couldn't send or receive calls, texts, or data. The WiFi reception was also terrible.",0
"The phone works ..not sure if its unlocked to work with any carrier , but its unlocked i currently have metro pcs and my sim card did not work in phone..i did not get headphones with the phone but overall the phone is in mint condition",1
I love my phone the only thing s I can't get pictures messages with metro pcs ... Maybe with T-Mobile I will try soon,1
I bought this product and received it in perfect condition here in Brazil. It works very well and 32GB is a fantastic size for storing pictures and songs.,0
"I sent this phone back because it wouldn't go past the welcome screen. I tried entering language, location, and the beginning of the WiFi router and password, but it would just cycle back to the welcome screen. I thought maybe the phone wasn't fully charged, so I charged it overnight, but it still didn't work. So I sent it back and got a refund.",0
"The iphone was in perfect condition, looked new with all attachments no failure, no scratches, everything was perfect .... many thanks",1
The accessories were not original and the phone got damaged a week after I bought it.The customer service was fine though.,1
I am very disappointed with this phone. It worked fine for about a week then it stopped receiving calls. I returned it to Amazon and received a second phone. This phone lasted for about 3 weeks before it not only stopped receiving calls I frequently had trouble placing calls. Now I am stuck with a phone that is totally useless but Amazon will not let me return because it is a couple of days over the 30 day time limit.,1
"After a few weeks of using this product, I still can't be heard on phone calls by the person I'm talking to. I only use it for texting, even though I'm paying for a service that includes both.",0
The add said it was unlocked And the fact is that I still had to pay extra to someone else to really unlock it and be able to use it,1
The phone is neat and simple to use. The amount of apps is incredible. It is a true personal assistant. My life in full view.,0
It's just okay. The surface is very new. The speed and battery are just okay. I couldn't get it to charge.,0
"Great then. Now it's not so much.Otherwise, great phone as of 2016.",1
"The phones were good; however, the wrong charger was sent and we had to purchase one separately.",0
"Love it , only drawback no Windows 10. It has the best camera out there! The picture and sound is also great.",1
I bought this camera for my teenage daughter who is a photographer. The camera is incredible. I'm going to get a glass screen protector to prevent her from breaking another one!,0
"Too Many scratches on the glass and on the sides, look one in craigslist or pay few more to buy a new one or a different model rather than this used phone. I'm totally disappointed after looking at this phone.I will return and better look for one on craigslist.",1
I returned the phone I bought from AT&T because the earphone portion was defective and I couldn't hear any calls.,0
Came sooner than expected. First one stopped coming on (wouldn't load) after a year. Liked the phone so much bought another one. This one looks and works fine.,1
Received the phone today and it looks brand new so far so good it is in good working order.,1
"Great phone, nokia is a good brand, the phone is reliable, friendly. I had d Nokia N8, really the N8 has more functions (FM transmitter, HDMI output, work as USB Modem), but the camera of 1020 is the big difference. I waiting for the Windows Phone 8.1, because the 8.0 version is not as good one as Symbian Belle.The phone is easy to use, good sound, thanks a god had iTunes integration to copy the music to the phone. For me is 5 stars because I'm a photographer enthusiast.",1
"The product is fine, but the charger doesn't seem to be working properly in Saudi Arabia.",0
"It arrived in excellent condition in Venezuela and was unlocked, just as described on the website. It works with Movistar, Digitel, and Movilnet.",0
Phone arrived on time as promised. This was purchased for my teenager and she LOVES the camera in this phone!,1
"I ABSOLUTELY LOVE IT!!! PHONE CAME BETTER THAN I EXSPECTED, PACKAGE BEAUTIFULLY, JUST ALL AROUND AWESOME!!",1
"If Apple allowed users to update their phone past 7.1, I would have kept it. However, now they only provide updates for iPhone 4 users. I say only get this phone if you need a cheap, go-to smartphone.",0
I love my phone! I have taken it all over the world and it has work in every country that I went to and the pictures it takes are WOW.,1
I am very disappointed with this phone. It worked fine for about a week then it stopped receiving calls. I returned it to Amazon and received a second phone. This phone lasted for about 3 weeks before it not only stopped receiving calls I frequently had trouble placing calls. Now I am stuck with a phone that is totally useless but Amazon will not let me return because it is a couple of days over the 30 day time limit.,1
"This iphone 4S 16GB is not good what i was expected. the product have several Problems, like sensor button is not working, there are scratches on front side. and also i didn't receive the ear-hones with my phone., and also when I'm calling the phone got hanged.I'm a loyal customer to Amazon, but i have ever received this kinda product before. very dis-pointed.:(",1
"I had a broken antenna, so it wouldn't send or receive phone calls, texts, or data. The wifi reception was terrible.",0
"I've had this product for six weeks and it worked fine, but now the screen isn't displaying part of the top left corner. It's still functional, but it's annoying....",0
"I was disappointed with this phone because the speaker didn't work and the headphones didn't work either. I had to return it, and it was a waste of money.",0
"The iphone is in great conditions as it was told on the details, thank you very happy with my order =]",1
"Good day my phone will not turn HTC one M7 and less than 6 months I have been with the phone in my hands now, I would like to give me some solution to this as soon as possible .",1
I ordered an Samsung Galaxy S4 and they sent me a fake one in a foreign language!,0
"These phones were great and I strongly recommend this customer. I am looking forward to buying more, not sure if there are more in the back stock.",0
"I've bought this phone multiple times and it's great for camera purposes. It takes amazing pictures with the 41 MP camera, especially in low light. The phone's performance overall is also great.",0
The only good thing about this phone is the camera. The bad things include the updates that render the phone full of flaws. You can experience the update to Windows 8 that has the chance to corrupt the rear-facing camera. There is also the chance that the backlight will turn deep blue. Another possibility is that the keyboard will get stuck in Chinese.,0
"I was anxious about buying an iPhone 4 online, so I contacted the seller a few times to ask about the shipment. He was always quick to respond and very patient. I received the phone today and it's perfect. There's no damage and it works perfectly. Thank you for the great experience!",0
"Fast delivery, though one week of use battery not holding charge and now just completely DIED. Didn't come with all accessories as stated and cheap replacement charger. Returning",1
This phone is very important to me. It has everything I wanted in a phone. It has a lot of programs that I love... I really need this phone back. I don't want any other phone but this one. I love this phone.,0
Great Value!!! I will never spend $400 on a phone again.,1
"Excelent product, as always on time to receive the package.",1
phone defective damaged power button and battery back,1
"I purchased this product in the month July 2014 and by January 2015 this product was not working , when I contact amazon response Amazom warrant was only for 3 months but the ditribudor (apple ) Give me warranty for one year . When I went to apple to my surprise the product I buy ""new"" was not new so the house could not do anything",1
"The cellphone wasn't unlocked, that makes it practically unusable for me",1
"Since purchasing this phone it's taken months to get it to work on ATT network. Finally got it to work this week, but ATT tells me the phone is about to expire (dead) because the screen edges are turning yellow! I thought this was supposed to be a decent phone. Can I get a replacement or credit?",1
Great phone. Great price. Even has a good camera.,1
"I was really excited to open my new phone, but then I found out that I couldn't use it because I removed the battery. It's really disappointing that there wasn't any warning about that.",0
"The service is excellent and the conditions are very good. It's a very safe way to do this type of marketing, and I'll continue to use it from Venezuela.",0
"The battery on this phone drains really quickly at first, but after downloading the new OS software, I haven't had any more problems. The condition of the phone is good, as described by the vendor. However, the HTC charger doesn't work. Luckily, I had the same charger from my old, broken phone.",0
If windows had a chat function it would be 5 stars so not really the phones fault.,0
"0 complainsthe iphone came to me brand new....and im using it in Caracas Venezuela, without any trouble!!!!!I think, these models come from europe, cause the battery charger, but these people incorporates an adaptor plug!!!",1
"This is my first Amazon review, and I am very angry. Do not buy this phone! I bought it and it only lasted for 4 months. It's defective - it overheats, doesn't pick up signal well, and the battery drains quickly. Now it won't even turn on. I want my money back! I would give it zero stars if I could.",0
"Outstanding phone... Small, comfortable. Its a perfect basic phone",0
"here in guam , works perfect ,not any problems to activated, , able to work with any sms card and any region, able to download anything , this works fine!! love it",1
"The phone was received quickly and everything worked well except for a rattling noise from the screen when the phone vibrates, possibly due to a loose screen when it was refurbished. But it works perfectly and it's not a big deal.",0
This operating system is easy to use and simpler compared to others. I traded in my LG phone and bought an apple on li.,0
"I received this phone the day after I placed my order. I was very impressed with how quickly it shipped. I am using the phone to write this review and it has been slightly glitchy, but that doesn't bother me because my last phone was much worse. The only problem I have is that it doesn't hold a charge for very long. However, I just purchased a portable charger so I won't have to worry about finding an outlet to charge my phone.",0
Didn't get expected product.Sim slot is Jammed. battery life is bad.took hours to chargekept on restarting after few minutes,1
"This phone looks like new and works perfectly. Just inserted the SIM card from my old phone, went through the easy setup prompts and done!",1
"I've had this phone for about three weeks, and the battery seems to be running out very quickly. Sometimes it suddenly drops from 68% to 0%, and other times it will stay on 1% for hours. I know it was refurbished, but I didn't expect the battery to die so quickly. I'm disappointed, to say the least, and the phone is no longer eligible for return.",0
"It's amazing, my boyfriend also thinks it's really cool... He's always playing with it.. I highly recommend this product, the camera is out of this world!",1
"The microphone on the speaker did not work, and I only realized it later because I don't use the speaker function very often. I have a bluetooth setting in my car. Overall, it's not a big deal, but the product was delivered damaged.",0
"I love the phone, but the back camera doesn't work. Other than that, I'm happy! The price was very reasonable for what I received. Shipping was quick!",0
"my daughter is happy with her new phone, the only thing she does not like about it is the camera. The camera on her iphone 4 was better than this one.",1
HTC will always be my favorite phone's brand and this is a great phone!,1
I am a blue lover. But the screen seem to crack too easy. Need more strength in screen area.,1
"Ir is a decent phone. My only issue is that the volume keys are sticking after 2 weeks, I do not use them much.",1
"llego en excelentes condiciones a venezuela, es liberado, funciona con digitel movistar y movilnet, tal cual lo describian en la paginaarrived in excellent condition Venezuela, is released, works with movistar and movilnet digitel, described it as such on page",1
This is an incredible phone. I can't believe the phone was 32GB and Factory Unlocked and I paid less than a Brand New locked 8GB phone. This is a much better deal and I returned the new iPhone I ordered previously. Thank you so much for this amazing deal. I love Amazon and Bayshine Inc.!!! Heck yeah!,0
"I ordered this phone, thinking it practically new, but it ended up not even being the phone I wanted. It was the iPhone 4 in White, and it had a crack in it. Also, the battery lifespan was no good. I'm using it because I have no other option, but hopefully someone will call the seller out on it next time.",1
Sadly have to return. Finally determined the bottom speaker does not work. Lengthy process to discover. No ring when in my pocket.Otherwise it's a pretty decent small phone (what I was after to begin with).I may try another.....?,1
This worked out great! No visible damage and it works just like before! I'm really happy with the results!,0
"The phone was 8 gigs not 16 and it said good condition it didnt mention the crack on the screen.Phone works good but info was wrongIm happy with the iphone cuz is an iphoneBut if i need to sell it, im going to have to sell itfor $150 less cuz the screen costs $150",1
This phone was unlock. This is very embarrassing for Amazon.com to lie about their products. This is not the firs time.,1
"I received the iPhone i order.The problem is that it doesn't works ok, I am having problems when I call someone from it they don't listen to what I say, I already tread to restore it but it steal doesn't work.The biggest problem aim having is, that I leave I Argentina Buenos Aires and when I go to an Apple store in my country they told me that hear in Argentina they don't have service for IPhone.So I bought an IPhone and I am not able to speak with it.",1
"I received my iPhone quickly and in good condition. It looks and feels like new, and I haven't had any problems with it yet.",0
It was in good condition and worked excellent when I traveled overseas,1
"This phone is great. I had to trade it for another item at one time, but I bought another one because it's very well made.",0
"
I purchased this product because it said that it was unlocked, but it wasn't. Now I am in my country, Ecuador, and it doesn't work, so it is not open to use it worldwide. DON'T BELIEVE THIS PERSON!",0
"The phone worked on arrival but after 3-4 days my daughter noticed that the battery charge did not hold and the phone turned itseld off whenhalf of the battery was discharged. But that is not all. Some days after Wifi stopped working (Wifi button in control center is grayed out).I'm hereby requesting the warranty replacement, but I wouldn't buy another of these ""factory refurbished"" phones from this seller.",1
The phone has functioned as advertised. The beats audio is incredible!,1
"Terrible product!! Would never buy it again!! When the battery is fully drained, it doesn't turn on. Watch a few videos on Youtube, they didn't do the tricks. Battery used very fast and it need to be charge twice a day if the wifi and apps had been running simultaneously. Cameras didn't focus and zoom well. As results, pictures were terrible and unclear. Never recommend to anyone.",1
"I bought it for the camera. I figured with 5 times the resolution of my Apple i4, this phone would be awesome. Not only were the photos horrible, the phone itself sucked! Buy an Apple!",1
"Purchased it for my 16 year old daughter, she did not like the picture quality (future photographer/picky) and just didn't like it overall. It just wasn't for her. Ended up going with BLU Energy which she is loving.",1
"The phone is in great condition and is unlocked, but it is not compatible with all carriers.",0
"The phone was dead when it arrived. It only turned on for a few seconds when plugged in, with the battery at 100%. I returned it the same day.",0
"Amazing Pictures just as expected. The Seller - Breed, shipped the item quickly and I received it the day after ordering with the 1 day shipping option which is great since my other phone died. Love the 1020, wish I could find the wireless charging cover somewhere as it seems unavailable, but otherwise I'm very happy with the phone.",0
Ok.. Bought it for international travel and it is working fine...,1
I was extremely disappointed with this phone. The center button was not working properly and the phone was very slow.,0
Excelente vendedor recomendado al cien porciento. Excelente equipo y excelentes precios recomiendo al 100 % sin mas que agregar. ...,1
"this is used and is in great condition, came with earphone and wall charger and cord. now its the test of putting the sim (micro) {didnt check it would be a problem}in and seeing that it works great. there are very minor scratches on the side but it can be covered by a case.",1
"I absolutely love the phone, the only problem I have is that when I call someone or receive a call the person on the other end can not hear me.",1
great deal. came in original packaging. will buy from again.,1
The deal sounds amazing but the home button is really hard to press to work. The heat plate and screws aren't on the inside so you will have poor wifi connection.,1
Not happy> Bought this as a gift and it will not connect to the internet out side of my house and does not receive picture messages>,1
"This is an excellent phone - it's beautiful and arrived with only a couple of scratches. It's eligible for Straight Talk from Walmart, which is a great deal. There's never a loss of service, making this an excellent buy overall.",0
"What can I say? I previously purchased an iPhone from AT&T. When I found out I had a $200 deductible to replace it, I got this one instead. Great phone. Better price. Same phone.",0
"I bought this phone because of the camera, but it often freezes when recording videos. I ended up returning it.",0
"When I bought this phone, it arrived packaged as new, and it worked and looked fine with no problems. However, it came with iOS 7.1.1, which is rather confusing since that OS came out more than 2 years after the phone did. When I questioned the seller about it, they said that it was updated by Apple before they liquidated the phone off to the seller. Since I had specifically wanted it to have the original iOS, I returned it without any hassle.TL;DR - If you want the original iOS, don't buy this phone.",1
"When someone who doesn't use their Android phone for anything starts using it to stay in touch, that's a good thing.",0
"I have owned this product for less than a month and I am still learning all of its features. I am glad that it runs on Windows, as that is my preferred operating system. So far, I have liked it a lot and have no complaints.",0
"I've been using this phone for a month now and I really like it. The picture quality is amazing – much better than my old phone. It's also a bit bigger and heavier, but not enough to be bothersome. There are lots of fun apps and games available, but the main reason I bought this phone was for the camera. So far, it hasn't disappointed.",0
"The phone didn't power on at all. It was defective and I still had to pay to return it, as well as a restocking fee. Terrible.",0
I recommend Universal Cell Services. They have great phones that are easy to use right out of the box.,0
Touch is so off. I can't even factory reset it to send it back.,1
Do not buy this phone!!!My buddy had one and I fell in love with the camera and the microphones and the natural black display but those are THE ONLY good things about this phone. If you like to use apps on your phone (and most people do) do not get this phone. It does not let you get apps from itunes or from google play. you can only use the apps that they've made for it and there aren't that many.,1
"Each day I become more and more satisfied with the Apple iPhone. Amazing performance, incredible graphics, very very functional, a great camera, great touch-screen response, thousand of useful and funny apps, excellent operating system. Apple shows why she's the market leader with this product.",1
"This mobile phone didn't meet my expectations. I experienced problems with charging and other things. I don't think it's original because of these issues. I received the phone today, so I haven't had a chance to use it much yet. I'll be able to tell you more after I've used it a bit, but I'm not satisfied so far. Thanks.",0
"I was disappointed with this product. I thought it would be better than it is. Most of the time, I can't hear anything on the other end when I make a call. Sometimes the whole thing just goes black, even when I have enough battery life. I'm considering returning it for a refund.",0
"This is a great item. I am pleased with the condition as well as the operation of it, however the battery reflects the age of the device. Besides the battery depleting its charge rather quickly I am happy with this phone.",1
The phone was not new as stated it was defected when it arrive also car alarm pruchase did not work cause more than the item too send back,1
"This phone is nice! I received it as described. The battery is the only downside, though.",0
i love this phone the cammera is unspeakably amazing. its no slr but dam close. the lense it has is made by the same manufacturer that is responable for making high end medical optics its responsive light waight and when used with the pd95g cammera grip the battery literaly lasts days on a single charge with heavy usage,1
"There's nothing to say, this phone is everything I've ever wanted and more. The 8.1 update blew me away with every new feature - I was speechless! Cortina made it even better - she met a huge list of things I wanted in a phone before I even realized I wanted it. I'd give more stars but 5 is the max. This is a must-buy!",0
This product is great! The phone is perfect and the seller sent the unlock code as promised. I'm totally satisfied!,0
"I would not recommend this phone to anyone. It looked great at first, but it started having problems within a few months. Now, after only three months, it has completely stopped working and I have to buy a new phone. So, save yourself the time and money and don't buy this phone.",0
"This phone consume a lot of battery power at first, after downloaded the new OS software, I have no more problem with the phone. Good condition as vendor description. The HTC charger does not work. Lucky I have the same charger from my broken phone.",1
"The team arrived well, but I had to pay a high amount to have it unlocked. it did not come unlocked from the factory as the ad said.",0
I bought this cellphone as a gift for my wife. I like it because it is small and easy for her to use. The system is very stable.,0
"The Screen protector began cracking for no apparent reason, and it seems to be cracking more and more.",0
The camera on this phone is slow and you can't access high resolution photos or videos unless you connect the phone to a computer.,0
"The rear camera has a problem where pictures come out with a purple tone when used in an area with little lighting. I found that this is a factory problem with phones produced between March-June 2013. The one sold to me was produced in May 2013, I purchased it on Jan. 2015...I think if they were able to open it to unlock it, they should test the common problems before sending to buyer; I may return it...",1
All I can say is that this is a great product and works propertly. It arrived on time! I am so happy with this purchase.,1
I was very disappointed with this product as the screen froze on me before I had a chance to use it.,0
I purchased this phone from FGSTrading and it is the international version that is factory unlocked. It works well in my country and the most important part of this phone is its stunning looks. Even an iPhone is going to feel shy in front of this beauty. There is no comparison of its screen and sound. This phone has the best screen out there (468 ppi) as well as the boom sound. It feels so good in your hand and gives a royal feeling. The new,0
"No es confiable este proveedor de celulares, debido a que me fue enviado un celular Iphone como nuevo y fue vendido en el ano 2010 a otra persona, o sea era basura. Fui directamente a una tienda apple en Florida porque nunca sirvio y resulto ser que estaba fuera de garantia. Gracias a apple tengo un iphone",1
"
This was our first time ordering a cell phone online. We've always gone into our AT&T store directly. The iPhone is like new. No trouble getting personal contact info transferred and having the phone activated. Only wish we had ordered 2 phones from the same seller. Now I'm on the hunt for another great deal for our second iPhone 4S. I wish I could find more from A&Z. Thank you.",0
"The phone is in great condition and it's an Apple product, so that says a lot about it. I really like my new phone and its new features.",0
"
The battery life is bad. I charged it fully before leaving home. Within a few hours the battery was down to 10%. It was hardly used for 10 minutes of call. This seems unusable. Hope to return the device.",0
"Do not purchase this iPhone. It is used and does not include headphones, the original charger, or the iPhone box.",0
"Love this phone, it's my third one not for the products fault all user errors on my end. Easy to fit in my clutch for nights out, big enough to not slip when I'm texting, glass doesn't crack, can get hot 106 degress from multiple apps use. Loads of storage space- apprei the design feature of the HTC. I did use the remote feature initially and it was simple to set up, now I just find it's as easy to get the real remote. It was novel not necessary. The photo features are enjoyable with the easy of split screen and photo booth functions.",1
"The phone is very good, but the battery drains very quickly.",0
Fast delivery. And so far works like a brand new phone. It came in perfect condition.,1
"I received the device and it appears to be fine. However, I'm not a fan of the design. It seems like if you drop the phone, the front could break easily. I wish the design was better. I would still recommend it to others though.",0
"Good phone, but if you can find a N5 go for that instead. if I bought this for my self I would of returned it becaue all the AT&T crapwear.. You will need to root it to remove all that bloatwareProsAluminum backfastGood StorageCons:full and I mean fulll of AT&T bloatware crap!",1
It's a pretty nice phone only problem it runs hot if u use it for too long that's my only problem,1
"The phone was obviously used, with scratches on the screen. The battery also wasn't able to hold a charge - after just one day it was already at 97%. I returned the phone.",0
"Goodnight, is that the phone you buy is used, but the charger is not HTC, brought no data cable, manual, is not too pleased with the purchase ... not so present in the page amazom for sale .",1
Looks and works great except for the fact that it won't work as a phone but like a iPod instead,1
"I am holding the phone right now, but it took a week to get here. It was supposed to be unlocked, but it is not. I have a Verizon phone, so I am going to try again to get service.",0
"
The phone was new in the box with manufacturer films, totally unlocked, working perfectly. The iPhone is the best phone, no doubts apart from that. The shipment was delivered before the delivery date, and in addition to the phone the seller sent me for free, 2 rubber cases, a set of screen protection and a car charger, they also sent a wall charger. Everything Perfect!! Thank you!",0
"Perfect phone and was in amazing condition, practically like new. The only issue was the low light sensor that happened to be damaged or over heats in my unit, it makes pictures show a purple fade when under low light. But during the day and great lighting the camera is pretty amazing. Battery is also weird but it doesn't really bother me at all since it still lasts me almost all day.",1
I got this phone for my daughter to use on straighttalk. Everything about it is perfect and setting it up on a prepaid plan was alot easier than I expected.,1
"This phone is great! It has a large, color screen, a fast quadcore CPU, and a decent GPU. The camera is really good for such a cheap phone. The only downside is that it only has a small amount of RAM and the front facing camera is not very good.",0
Horrible. Guy scammed me. Could barely hear the person you were talking to.,1
"This phone looks good and feels sturdy and well-built. It has some nice features, but the camera quality isn't great. For the price, it's not bad, but the battery life is good.",0
"Looks and works great, better than Apples' product warranty and support system.",1
"The Apple iPhone is a great product, however it came with no accessories. Not even a charger?! This was disappointing.",0
"Bought it for my wife, no complaints from her. She says way better than old Acer phone",1
Product was not unlocked as statetd! Awful to find out the day before Christmas!!!,1
This item is in excellent condition and looks brand new. I am very pleased with it and will recommend it to my friends. Great product!,0
Product was as advertised and in very good shape. It arrived on time. I think it was an excellent value.,1
It's so bad that something like this could be sold on such a great marketplace.,0
"in the near future you will be in prison if i already contacted the attorney general. just remember that no matter where you try to hide, we can always find you. i hope you're scared of what you're doing because i think you're not believing in bad karma. just remember that bad karma always comes back to you.",0
"Delivered quick and phone had no issues besides the flash does not work, that wasnt stated in the post.",1
"This phone case is missing a key feature--a camera cover. The case is made of leather, so it does offer some protection for the phone.",0
I am very happy with my order and phone. It arrived sooner than they said and is working great!,0
"I love this phone. I think that, besides the functionality, I really like how this sturdy this phone is---with just the right amount of weight to it. If something happens to my phone, I will buy this model again.",1
I had to contact Amazon and get a refund and RMA because the camera on my phone was defective.,0
I would not recommend buying a certified refurbished cell phone. The phone I got was very cheaply made and did not work well.,0
"This iPhone 4s is a great upgrade from the iPhone 3gs. The main features that I love are the 32gb hard drive (allows me to get more apps), the better camera with flash, and the front camera. It makes it fun to take photos. I would highly recommend it.",0
This is an incredible phone and also my first windows phone. i love it! worth every penny spent.,1
I was pleased with the condition of the items and that the description was accurate. The software and hardware seem to be working perfectly. Thanks for a great experience!,0
"No where does it state DO NOT REMOVE BATTERY. When I opened it my battery just fell out, turns out if it is removed it wont even turn on. Piece of crap.",1
"I bought this phone in hopes of something like super great. It's not bad, its actually in really good condition, since I bought it used, but the battery life on this is extremely crappy. If I charge it overnight to 100% and use it again once I wake up, it'll be 85% within 20 minutes of usage. Also, charging this phone is a hassle as well since it takes forever to charge.",1
A 30-minute battery life is not nearly sufficient.,0
"The iPhone is a great phone because it allows you to do anything you want to do. It's like a mini computer, and I love it!",0
"This cell phone provider is not reliable, because I was sent a new iPhone cell phone that was sold in 2010 to another person. I went directly to an Apple store in Florida because it never worked and found out that it was out of warranty. Thanks to Apple, I now have an iPhone.",0
This product has a short battery life and requires daily charging.,0
"Phone is good, but the charger has wired buzzing sound once plugged in. I ended up using a different charger that I have around the house. I bought it for my daughter, she really does not need a smart phone to distract her, so this simple one should do the job for calling and texting.",1
The phone died couple months later. The screen is all black. Not very happy with this purchase.,1
"I received the phone today and it looks brand new. So far, so good. It is in good working order.",0
"This Phone is NOT unlocked, or at least the one sens to me was NOT unlocked!! Could not use an AT&T sim card with it, waste of time!",1
"Great phone, always been a Nokia fan, love the picture quality",1
"I bought this phone on October 18, 2015, but I can't get any network reception on it. That means I can't make regular calls with it. I tried to find some answers on HTC's support page, but the phone isn't even listed there.",0
This phone has a short battery life. I am constantly recharging. The phone takes too long to power up. I am strongly considering selling it and getting another brand.,0
"thank you so much , as expected the phone come with the camera grip as describedreally good mobile with very powerful camera big thanks to Nokia and Microsoft and the lovely seller",1
"I figured out why this phone was so cheap - it doesn't work. We got it out of the box and it looked fine. Took it to ATT to have the old phone transferred to the new. After all that there was ""no service"". AT&T further inspected to find that the hardware is faulty. That sucks!",0
The battery does not stay charged long enough . In the phone The phone gets hot all the time,1
"The phone looks pretty good, it works properly, I love it and I would probably get another one, I am very satisfied",1
"I ordered this phone on a Saturday, and it arrived at my door on Tuesday via FedEx. The shipping estimate on Amazon's website said it would take 45+ days for the phone to arrive, so I was very happy to get it in just 4 days. The phone looked brand new, and all the accessories were in the box. Life is good!",0
"I am very angry.This phone is not Refurbished phone.The iphone's back has many hairline scratchesand Battery life is very short. Is only one-fifth of the normal.Setup iOS version is 9.0, so iphone speed is very slow.OMG purchase.",1
I got an amazing phone with almost 50% off! They even gave me options to choose different colors. And they gave 1 year warranty. Good job! Thank you.,0
"This phone looks as good as new and works flawlessly. Just inserted the SIM card from my old phone, went through the quick setup prompts and that was it!",0
I had to get this phone 2 times. First it was the battery sent it back got another then the phone was not unlocked. Don't waste your money on this.,1
My daughter loves her new iPhone. I just bought an AT&T sims card and works great.,1
"I would recommend this phone to anyone. I had it for less than a year and it started having issues. I got it flashed so it could work on another network, but after a few months people would call me and I could hear them but they couldn't hear me. I took it to an iPhone repair shop and they replaced the microphone, but it still didn't work. I switched to another phone.",0
I have been unable to update my phone automatically or manually.. finally had to take it to a technician who informed me that the boot loader had been tampered with..its been one headache since then..if there was a negative one star I would give it to this seller,0
"Bought two of them. The first one you have to push the middle button a few times to get it to work. The second one was ok, but the volume seems to mess up on it a lot.",1
"I bought this phone in hopes of something like super great. It's not bad, its actually in really good condition, since I bought it used, but the battery life on this is extremely crappy. If I charge it overnight to 100% and use it again once I wake up, it'll be 85% within 20 minutes of usage. Also, charging this phone is a hassle as well since it takes forever to charge.",1
Just to remember Nokia and find a machine to develop Windows Phone software.,0
Excellent dealer. I am very satisfied with my Nokia. Thans a lot.,1
"buy 2 , one would run a few weeks the wifi and then stopped when I wanted to make a claim had already spent time replacement",1
"The iphone 4 shipped quickly and came with all accessories in the original packaging. The phone looked almost brand new but the home button did not always register. Ive heard that this issue is not that uncommon because lint and dust get trapped under the button. This was however a $315 phone listed as ""like new"" so I expected it to work flawlessly. This is my first amazon return but the process has been pretty easy so far.",0
Pretty phone but doesn't have good reception. To much trouble to make and receive calls,1
"I bought a brand-new one of these, as opposed to the refurbished ones and I am sending it back today. It worked for maybe two weeks and then it just stopped working. I couldn't open it up, so I took it to the Apple store and they said it was defective and there is nothing I can do. Since it doesn't have a warranty, they would give me another one for $143.00, if I wanted. I am really disappointed and now I",0
The mobile phone is not working as expected. The middle button is not working properly and the phone is overall too slow.,0
Outstanding performance; easy to use. Speed and sound beyond expectations for the price. Great with my PChero bluetooth too. Highly recommend for the price. Beats other more expensive smartphones I've had.,1
this phone literally only works when it is plugged into power. The battery lasts less than 5 min.,1
"The product quality is ok, but the battery drains too quickly. It doesn't even last 12 hours.",0
"I'm very satisfied with this item. It's exactly as described, and I was surprised to receive it even on Christmas holidays. Full points to me!!!",0
90 days is not enough time for this product. It died and was a waste of money. I am very disappointed.,0
Son loves it I got it for him as a Christmas gift and he's very happy and the phone is still running strong! Love this thing!,1
"After using the phone for a couple of days, I started noticing that it would randomly turn off and then wouldn't turn back on.",0
Great phone. Came before was expected Good pictures,1
"My son's first smart phone and he loves it! It was in excellent condition when it arrived. For the price we paid and the condition it was in, we consider it a steal!",0
"The phone camera is great and the phone automatically updated to WP 8.1. The only downside is that the phone crashes occasionally, but I have not been able to figure out why.",0
"It completely failed. When I inserted the new SIM card, it did not work. I had specifically asked for an unblocked phone that I could use during my trip to Tabzania,and I had to buy a phone there instead. A total waste of money.",1
The phone was great and as it said in the decription I loved it and it did really save me a trip to the store!!!!!!,1
"This is a used phone, but it's in great condition. It came with earphones and a wall charger and cord. Now we'll see if it works great with a SIM card. There are very minor scratches on the side, but they can be covered with a case.",0
"I have never written a review for any product I have purchased before. I am making an exception here because Mr. Kyle Wunderli, of Better Deals FASTER is an outstanding businessman with very high quality products, extremely fast delivery time, and superb customer skills. Although I paid a little more from this seller than from another, I would purchase from this seller again!",0
The phone's built-in TV tuner is very basic and doesn't work well. You'll be lucky if you can even find one watchable channel.,0
The phone's OS is not very good and there has not been a new update. But the camera is good.,0
failed to provide the complete 16 digit # on the paperwork,1
I should of listened to everyone else that said the battery is terrible. It dies within an hour after a full charge.,1
I'm glad I upgraded from my 3GS to this phone. It's wonderful!,0
Xenon flash is broken and battery last 8 hours.,1
"the best ever! i broke it, and I'm going to bought the same! recomended!",1
"Gave this to granddaughter...It,s to smart for anyone to figure out.She can run it fine",1
"I decided to get a smartphone for work purposes, and Amazon had the best prices and guarantees. I'm very happy with the phone I got, which was in great condition.",0
"Very nice phone. Seller did not seem to know much about the phone, though.",1
"You can't go wrong with an Apple product. The iPhone is very convenient, easy to use, and works great. It has everything you need in a phone, from a personal planner to entertainment and anything else you can think of.",0
